2025-01-15 09:12:01 | INFO     | trading_bot | Logging initialised. Log file: /home/user/trading_bot/logs/trading_bot.log
2026-03-14 23:22:13 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:14 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70561.30000000","indexPrice":"70595.78413043","estimatedSettlePrice":"70669.11612998","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510732000}
2026-03-14 23:22:14 | DEBUG    | trading_bot.orders | Poll — mark=70561.3 stop=70500.0 elapsed=80s
2026-03-14 23:22:16 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:16 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70561.40000000","indexPrice":"70597.93195652","estimatedSettlePrice":"70669.01052031","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510734000}
2026-03-14 23:22:16 | DEBUG    | trading_bot.orders | Poll — mark=70561.4 stop=70500.0 elapsed=82s
2026-03-14 23:22:18 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:18 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70561.40000000","indexPrice":"70597.73978261","estimatedSettlePrice":"70668.81209777","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510737000}
2026-03-14 23:22:18 | DEBUG    | trading_bot.orders | Poll — mark=70561.4 stop=70500.0 elapsed=84s
2026-03-14 23:22:20 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:20 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70561.40000000","indexPrice":"70597.74413043","estimatedSettlePrice":"70668.74569640","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510739000}
2026-03-14 23:22:20 | DEBUG    | trading_bot.orders | Poll — mark=70561.4 stop=70500.0 elapsed=86s
2026-03-14 23:22:22 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:22 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70561.40000000","indexPrice":"70597.98326087","estimatedSettlePrice":"70668.60068925","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510741000}
2026-03-14 23:22:22 | DEBUG    | trading_bot.orders | Poll — mark=70561.4 stop=70500.0 elapsed=88s
2026-03-14 23:22:24 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:25 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70561.40000000","indexPrice":"70598.17652174","estimatedSettlePrice":"70668.49531977","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510743000}
2026-03-14 23:22:25 | DEBUG    | trading_bot.orders | Poll — mark=70561.4 stop=70500.0 elapsed=90s
2026-03-14 23:22:27 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:27 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70561.40000000","indexPrice":"70598.23304348","estimatedSettlePrice":"70668.37623710","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510745001}
2026-03-14 23:22:27 | DEBUG    | trading_bot.orders | Poll — mark=70561.4 stop=70500.0 elapsed=92s
2026-03-14 23:22:29 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:29 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70561.90000000","indexPrice":"70598.23869565","estimatedSettlePrice":"70668.27089302","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510748000}
2026-03-14 23:22:29 | DEBUG    | trading_bot.orders | Poll — mark=70561.9 stop=70500.0 elapsed=94s
2026-03-14 23:22:31 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:32 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70567.20000000","indexPrice":"70601.20695652","estimatedSettlePrice":"70668.13044386","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510750000}
2026-03-14 23:22:32 | DEBUG    | trading_bot.orders | Poll — mark=70567.2 stop=70500.0 elapsed=96s
2026-03-14 23:22:34 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:34 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.20000000","indexPrice":"70602.21739130","estimatedSettlePrice":"70668.06612237","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510752000}
2026-03-14 23:22:34 | DEBUG    | trading_bot.orders | Poll — mark=70572.2 stop=70500.0 elapsed=98s
2026-03-14 23:22:36 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:36 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.20000000","indexPrice":"70605.23695652","estimatedSettlePrice":"70667.96851452","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510754000}
2026-03-14 23:22:36 | DEBUG    | trading_bot.orders | Poll — mark=70572.2 stop=70500.0 elapsed=100s
2026-03-14 23:22:38 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:38 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.20000000","indexPrice":"70605.27108696","estimatedSettlePrice":"70667.82213855","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510757000}
2026-03-14 23:22:38 | DEBUG    | trading_bot.orders | Poll — mark=70572.2 stop=70500.0 elapsed=102s
2026-03-14 23:22:40 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:40 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.10000000","indexPrice":"70605.28478261","estimatedSettlePrice":"70667.72454181","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510759000}
2026-03-14 23:22:40 | DEBUG    | trading_bot.orders | Poll — mark=70572.1 stop=70500.0 elapsed=104s
2026-03-14 23:22:42 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:42 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.20000000","indexPrice":"70606.20652174","estimatedSettlePrice":"70667.61328712","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510761001}
2026-03-14 23:22:42 | DEBUG    | trading_bot.orders | Poll — mark=70572.2 stop=70500.0 elapsed=106s
2026-03-14 23:22:44 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:45 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.10000000","indexPrice":"70605.97173913","estimatedSettlePrice":"70667.49666154","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510763000}
2026-03-14 23:22:45 | DEBUG    | trading_bot.orders | Poll — mark=70572.1 stop=70500.0 elapsed=108s
2026-03-14 23:22:47 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:47 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.10000000","indexPrice":"70606.71521739","estimatedSettlePrice":"70667.40019786","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510765000}
2026-03-14 23:22:47 | DEBUG    | trading_bot.orders | Poll — mark=70572.1 stop=70500.0 elapsed=110s
2026-03-14 23:22:49 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:49 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.10000000","indexPrice":"70606.93760870","estimatedSettlePrice":"70667.25864952","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510768000}
2026-03-14 23:22:49 | DEBUG    | trading_bot.orders | Poll — mark=70572.1 stop=70500.0 elapsed=112s
2026-03-14 23:22:51 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:51 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.20000000","indexPrice":"70606.93760870","estimatedSettlePrice":"70667.15064819","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510770001}
2026-03-14 23:22:51 | DEBUG    | trading_bot.orders | Poll — mark=70572.2 stop=70500.0 elapsed=114s
2026-03-14 23:22:53 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:53 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.10000000","indexPrice":"70606.92456522","estimatedSettlePrice":"70667.07006498","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510772000}
2026-03-14 23:22:53 | DEBUG    | trading_bot.orders | Poll — mark=70572.1 stop=70500.0 elapsed=116s
2026-03-14 23:22:55 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:56 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.10000000","indexPrice":"70606.81847826","estimatedSettlePrice":"70666.97546708","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510774000}
2026-03-14 23:22:56 | DEBUG    | trading_bot.orders | Poll — mark=70572.1 stop=70500.0 elapsed=118s
2026-03-14 23:22:58 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:22:58 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.20000000","indexPrice":"70606.81847826","estimatedSettlePrice":"70666.91371885","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510776000}
2026-03-14 23:22:58 | DEBUG    | trading_bot.orders | Poll — mark=70572.2 stop=70500.0 elapsed=120s
2026-03-14 23:23:00 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:00 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.20000000","indexPrice":"70606.82282609","estimatedSettlePrice":"70666.73742132","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510779000}
2026-03-14 23:23:00 | DEBUG    | trading_bot.orders | Poll — mark=70572.2 stop=70500.0 elapsed=122s
2026-03-14 23:23:02 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:02 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.10000000","indexPrice":"70606.82717391","estimatedSettlePrice":"70666.67723614","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510781000}
2026-03-14 23:23:02 | DEBUG    | trading_bot.orders | Poll — mark=70572.1 stop=70500.0 elapsed=124s
2026-03-14 23:23:04 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:05 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.20000000","indexPrice":"70606.80391304","estimatedSettlePrice":"70666.55656583","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510783000}
2026-03-14 23:23:05 | DEBUG    | trading_bot.orders | Poll — mark=70572.2 stop=70500.0 elapsed=126s
2026-03-14 23:23:07 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:07 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.20000000","indexPrice":"70606.81913043","estimatedSettlePrice":"70666.46027068","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510786001}
2026-03-14 23:23:07 | DEBUG    | trading_bot.orders | Poll — mark=70572.2 stop=70500.0 elapsed=128s
2026-03-14 23:23:09 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:09 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.10000000","indexPrice":"70606.81043478","estimatedSettlePrice":"70666.37560776","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510788000}
2026-03-14 23:23:09 | DEBUG    | trading_bot.orders | Poll — mark=70572.1 stop=70500.0 elapsed=130s
2026-03-14 23:23:11 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:11 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.10000000","indexPrice":"70606.81043478","estimatedSettlePrice":"70666.29097853","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510790000}
2026-03-14 23:23:11 | DEBUG    | trading_bot.orders | Poll — mark=70572.1 stop=70500.0 elapsed=132s
2026-03-14 23:23:13 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:14 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.10000000","indexPrice":"70606.81478261","estimatedSettlePrice":"70666.17319524","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510792000}
2026-03-14 23:23:14 | DEBUG    | trading_bot.orders | Poll — mark=70572.1 stop=70500.0 elapsed=134s
2026-03-14 23:23:16 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:16 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.10000000","indexPrice":"70606.80760870","estimatedSettlePrice":"70666.08844558","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510794000}
2026-03-14 23:23:16 | DEBUG    | trading_bot.orders | Poll — mark=70572.1 stop=70500.0 elapsed=136s
2026-03-14 23:23:18 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:18 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.10000000","indexPrice":"70606.81413043","estimatedSettlePrice":"70665.99418747","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510797000}
2026-03-14 23:23:18 | DEBUG    | trading_bot.orders | Poll — mark=70572.1 stop=70500.0 elapsed=138s
2026-03-14 23:23:20 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:20 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.22271739","indexPrice":"70606.81478261","estimatedSettlePrice":"70665.89982131","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510799001}
2026-03-14 23:23:20 | DEBUG    | trading_bot.orders | Poll — mark=70572.22271739 stop=70500.0 elapsed=140s
2026-03-14 23:23:22 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:22 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.21836957","indexPrice":"70606.81043478","estimatedSettlePrice":"70665.82459544","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510801000}
2026-03-14 23:23:22 | DEBUG    | trading_bot.orders | Poll — mark=70572.21836957 stop=70500.0 elapsed=142s
2026-03-14 23:23:24 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:25 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.22641304","indexPrice":"70606.81847826","estimatedSettlePrice":"70665.74007914","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510803000}
2026-03-14 23:23:25 | DEBUG    | trading_bot.orders | Poll — mark=70572.22641304 stop=70500.0 elapsed=144s
2026-03-14 23:23:27 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:27 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70572.36827899","indexPrice":"70606.82347826","estimatedSettlePrice":"70665.65348324","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510805000}
2026-03-14 23:23:27 | DEBUG    | trading_bot.orders | Poll — mark=70572.36827899 stop=70500.0 elapsed=146s
2026-03-14 23:23:29 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:29 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70570.78806159","indexPrice":"70605.24326087","estimatedSettlePrice":"70665.48781670","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510808000}
2026-03-14 23:23:29 | DEBUG    | trading_bot.orders | Poll — mark=70570.78806159 stop=70500.0 elapsed=148s
2026-03-14 23:23:31 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:31 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70570.96500000","indexPrice":"70605.24543478","estimatedSettlePrice":"70665.39898634","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510810000}
2026-03-14 23:23:31 | DEBUG    | trading_bot.orders | Poll — mark=70570.965 stop=70500.0 elapsed=150s
2026-03-14 23:23:33 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:33 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70569.34326087","indexPrice":"70603.62369565","estimatedSettlePrice":"70665.30912998","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510812000}
2026-03-14 23:23:33 | DEBUG    | trading_bot.orders | Poll — mark=70569.34326087 stop=70500.0 elapsed=152s
2026-03-14 23:23:35 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:36 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70569.20934783","indexPrice":"70603.48978261","estimatedSettlePrice":"70665.25269882","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510814000}
2026-03-14 23:23:36 | DEBUG    | trading_bot.orders | Poll — mark=70569.20934783 stop=70500.0 elapsed=154s
2026-03-14 23:23:38 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:38 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70568.55963768","indexPrice":"70603.48608696","estimatedSettlePrice":"70665.16191827","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510816000}
2026-03-14 23:23:38 | DEBUG    | trading_bot.orders | Poll — mark=70568.55963768 stop=70500.0 elapsed=156s
2026-03-14 23:23:40 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:40 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70568.55746377","indexPrice":"70603.48391304","estimatedSettlePrice":"70665.07112769","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510818000}
2026-03-14 23:23:40 | DEBUG    | trading_bot.orders | Poll — mark=70568.55746377 stop=70500.0 elapsed=158s
2026-03-14 23:23:42 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:42 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70567.27699275","indexPrice":"70603.48826087","estimatedSettlePrice":"70664.90081781","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510821000}
2026-03-14 23:23:42 | DEBUG    | trading_bot.orders | Poll — mark=70567.27699275 stop=70500.0 elapsed=160s
2026-03-14 23:23:44 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:45 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70566.73503623","indexPrice":"70602.94630435","estimatedSettlePrice":"70664.80945878","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510823000}
2026-03-14 23:23:45 | DEBUG    | trading_bot.orders | Poll — mark=70566.73503623 stop=70500.0 elapsed=162s
2026-03-14 23:23:47 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:47 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70566.47373188","indexPrice":"70602.68500000","estimatedSettlePrice":"70664.70659943","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510825001}
2026-03-14 23:23:47 | DEBUG    | trading_bot.orders | Poll — mark=70566.47373188 stop=70500.0 elapsed=164s
2026-03-14 23:23:49 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:49 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70565.93369565","indexPrice":"70602.68565217","estimatedSettlePrice":"70664.66054315","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510827000}
2026-03-14 23:23:49 | DEBUG    | trading_bot.orders | Poll — mark=70565.93369565 stop=70500.0 elapsed=166s
2026-03-14 23:23:51 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:51 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70564.24608696","indexPrice":"70600.99804348","estimatedSettlePrice":"70664.51557080","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510830000}
2026-03-14 23:23:51 | DEBUG    | trading_bot.orders | Poll — mark=70564.24608696 stop=70500.0 elapsed=168s
2026-03-14 23:23:53 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:53 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70561.01817029","indexPrice":"70598.55891304","estimatedSettlePrice":"70664.41497889","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510832000}
2026-03-14 23:23:53 | DEBUG    | trading_bot.orders | Poll — mark=70561.01817029 stop=70500.0 elapsed=170s
2026-03-14 23:23:55 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:55 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70561.02251812","indexPrice":"70598.56326087","estimatedSettlePrice":"70664.31391525","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510834000}
2026-03-14 23:23:55 | DEBUG    | trading_bot.orders | Poll — mark=70561.02251812 stop=70500.0 elapsed=172s
2026-03-14 23:23:57 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:23:58 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70561.01882246","indexPrice":"70598.55956522","estimatedSettlePrice":"70664.21285305","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510836000}
2026-03-14 23:23:58 | DEBUG    | trading_bot.orders | Poll — mark=70561.01882246 stop=70500.0 elapsed=174s
2026-03-14 23:24:00 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:24:00 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70560.42807971","indexPrice":"70598.56391304","estimatedSettlePrice":"70664.06125039","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510839000}
2026-03-14 23:24:00 | DEBUG    | trading_bot.orders | Poll — mark=70560.42807971 stop=70500.0 elapsed=176s
2026-03-14 23:24:02 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
2026-03-14 23:24:02 | DEBUG    | trading_bot.client | ← HTTP 200  body={"symbol":"BTCUSDT","markPrice":"70560.41503623","indexPrice":"70598.55086957","estimatedSettlePrice":"70663.96016416","lastFundingRate":"0.00002443","interestRate":"0.00010000","nextFundingTime":1773532800000,"time":1773510841000}
2026-03-14 23:24:02 | DEBUG    | trading_bot.orders | Poll — mark=70560.41503623 stop=70500.0 elapsed=178s
2026-03-14 23:24:04 | DEBUG    | trading_bot.client | → GET /fapi/v1/premiumIndex  params={'symbol': 'BTCUSDT'}
